qpu_width,name,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,latency_num_cuts,latency_subcircuits_num,latency_DataFlux,latency_Latency,latency_Fidelity
27,wstate_indep_qiskit_87,,,,,,,,,,,,,,,,6.0,4.0,256,1.4800000000000002e-05,0.8788123614438744
65,wstate_indep_qiskit_87,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.8823362965721567,,,,,,,,,,
65,wstate_indep_qiskit_87,,,,,,,,,,,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.8823362965721567
50,wstate_indep_qiskit_87,2.0,2.0,32.0,2.4699999999999997e-05,0.8823362965721565,,,,,,,,,,,,,,,
65,wstate_indep_qiskit_87,2.0,2.0,32.0,3.1299999999999995e-05,0.8823362965721567,,,,,,,,,,,,,,,
27,wstate_indep_qiskit_87,6.0,4.0,272.0,1.4250000000000002e-05,0.8788123597734292,,,,,,,,,,,,,,,
27,wstate_indep_qiskit_87,,,,,,6.0,4.0,256,1.4800000000000002e-05,0.8788123614438744,,,,,,,,,,
27,wstate_indep_qiskit_87,,,,,,,,,,,6.0,4.0,256,1.4800000000000002e-05,0.8788123614438744,,,,,
50,wstate_indep_qiskit_87,,,,,,,,,,,,,,,,2.0,2.0,32,2.7449999999999996e-05,0.8823362965721567
65,wstate_indep_qiskit_87,,,,,,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.8823362965721567,,,,,
16,wstate_indep_qiskit_87,,,,,,,,,,,12.0,7.0,256,8.750000000000004e-06,0.8735528301771958,,,,,
50,wstate_indep_qiskit_87,,,,,,2.0,2.0,32,2.7449999999999996e-05,0.8823362965721567,,,,,,,,,,
27,e_indep_qiskit_31,,,,,,57.0,4.0,18014398509481984,2.899999999999997e-05,0.8283088955806867,,,,,,,,,,
10,e_indep_qiskit_31,,,,,,155.0,19.0,1048576,1.0900000000000002e-05,0.7510092839942729,,,,,,,,,,
16,e_indep_qiskit_31,,,,,,76.0,7.0,4294967296,3.0099999999999966e-05,0.8127542160058436,,,,,,,,,,
27,e_indep_qiskit_31,,,,,,,,,,,,,,,,57.0,4.0,18014398509481984,2.899999999999997e-05,0.8283088955806867
16,e_indep_qiskit_31,,,,,,,,,,,,,,,,76.0,7.0,4294967296,3.0099999999999966e-05,0.8127550808882233
10,e_indep_qiskit_31,,,,,,,,,,,,,,,,155.0,19.0,1048576,1.0900000000000002e-05,0.7510092839942729
16,e_indep_qiskit_31,,,,,,,,,,,76.0,7.0,4294967296,3.0099999999999966e-05,0.8127550808882233,,,,,
27,e_indep_qiskit_31,,,,,,,,,,,57.0,4.0,18014398509481984,2.899999999999997e-05,0.8283088955806867,,,,,
10,e_indep_qiskit_31,,,,,,,,,,,155.0,19.0,1048576,1.0900000000000002e-05,0.7510092839942729,,,,,
50,wstate_indep_qiskit_73,,,,,,,,,,,,,,,,2.0,2.0,32,2.7449999999999996e-05,0.9000600756162801
65,wstate_indep_qiskit_73,,,,,,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.9000600756162801,,,,,
16,wstate_indep_qiskit_73,,,,,,,,,,,10.0,6.0,256,8.750000000000004e-06,0.8928849893197826,,,,,
50,wstate_indep_qiskit_73,,,,,,2.0,2.0,32,2.7449999999999996e-05,0.9000600756162801,,,,,,,,,,
27,wstate_indep_qiskit_73,,,,,,,,,,,4.0,3.0,256,1.4800000000000002e-05,0.8982609166325277,,,,,
27,wstate_indep_qiskit_73,,,,,,,,,,,,,,,,4.0,3.0,256,1.4800000000000002e-05,0.8982609166325277
65,wstate_indep_qiskit_73,,,,,,,,,,,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.9000600756162801
27,wstate_indep_qiskit_73,,,,,,4.0,3.0,256,1.4800000000000002e-05,0.8982609166325277,,,,,,,,,,
16,wstate_indep_qiskit_73,,,,,,,,,,,,,,,,10.0,6.0,256,8.750000000000004e-06,0.8928849893197826
50,wstate_indep_qiskit_73,,,,,,,,,,,2.0,2.0,32,2.7449999999999996e-05,0.9000600756162801,,,,,
27,wstate_indep_qiskit_73,6.0,4.0,272.0,1.2600000000000003e-05,0.8964653523414341,,,,,,,,,,,,,,,
16,wstate_indep_qiskit_73,,,,,,10.0,6.0,256,8.750000000000004e-06,0.8928849893197826,,,,,,,,,,
65,wstate_indep_qiskit_73,,,,,,2.0,2.0,32,3.5699999999999994e-05,0.9000600756162801,,,,,,,,,,
65,wstate_indep_qiskit_73,2.0,2.0,32.0,2.1899999999999997e-05,0.90006007561628,,,,,,,,,,,,,,,
10,graphstate_nativegates_ibm_qiskit_opt3_25,4.0,4.0,48.0,4.1000000000000006e-06,0.9658322460211438,,,,,,,,,,,,,,,
10,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,,,,,,2.0,3.0,33,4.1000000000000006e-06,0.9677667859359722
10,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,2.0,3.0,33,4.1000000000000006e-06,0.9677667859359722,,,,,
16,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,0.0,2.0,2,4.1000000000000006e-06,0.9697052014659783,,,,,,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_25,7.0,7.0,48.0,2.4499999999999994e-06,0.9629376833771943,,,,,,,,,,,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,,,,,,7.0,7.0,48,2.1499999999999997e-06,0.9629376826066672
5,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,7.0,7.0,48,2.2999999999999996e-06,0.9629376826066671,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,7.0,7.0,48,2.1499999999999997e-06,0.9629376826066672,,,,,,,,,,
16,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,0.0,2.0,2,4.1000000000000006e-06,0.9697052014659783,,,,,
16,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,,,,,,,,,,,0.0,2.0,2,4.1000000000000006e-06,0.9697052014659783
10,graphstate_nativegates_ibm_qiskit_opt3_25,,,,,,3.0,3.0,49,4.1000000000000006e-06,0.9667990317213147,,,,,,,,,,
27,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,48.0,3.0,18014398509481984,4.8599999999999975e-05,0.7775562705597157,,,,,
16,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,108.0,10.0,4294967296,2.17e-05,0.7323760102894719,,,,,
10,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,171.0,22.0,1048576,1.2100000000000003e-05,0.6876759774574978,,,,,,,,,,
10,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,,,,,,173.0,22.0,1048576,1.3950000000000004e-05,0.6862984436575877
10,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,173.0,22.0,1048576,1.3950000000000004e-05,0.6862984436575877,,,,,
16,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,,,,,,108.0,10.0,4294967296,2.17e-05,0.7323760102894719
16,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,119.0,10.0,4294967296,2.17e-05,0.7243648039987058,,,,,,,,,,
27,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,,,,,,,,,,,48.0,3.0,18014398509481984,4.8599999999999975e-05,0.7775562705597157
27,peexact_nativegates_ibm_qiskit_opt3_31,,,,,,48.0,3.0,18014398509481984,4.8599999999999975e-05,0.7775562705597157,,,,,,,,,,
5,realamprandom_indep_qiskit_8,,,,,,,,,,,,,,,,49.0,12.0,1024,3.5499999999999995e-06,0.9285312268659547
5,realamprandom_indep_qiskit_8,,,,,,48.0,12.0,1024,3.5999999999999994e-06,0.9294606243188664,,,,,,,,,,
5,realamprandom_indep_qiskit_8,,,,,,,,,,,49.0,12.0,1024,3.5499999999999995e-06,0.9285312268659547,,,,,
56,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,2.7599999999999973e-05,0.8747167623282679
27,dj_indep_qiskit_109,,,,,,4.0,5.0,52,1.3100000000000003e-05,0.8721089109646706,,,,,,,,,,
36,dj_indep_qiskit_109,,,,,,,,,,,3.0,4.0,40,1.76e-05,0.8729776601711616,,,,,
46,dj_indep_qiskit_109,,,,,,,,,,,,,,,,2.0,3.0,24,2.2599999999999987e-05,0.8738484706970027
36,dj_indep_qiskit_109,,,,,,,,,,,,,,,,3.0,4.0,40,1.76e-05,0.8729776601711616
106,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,5.25999999999999e-05,0.87469372762414
81,dj_indep_qiskit_109,,,,,,1.0,2.0,8,4.009999999999994e-05,0.8747107715366953,,,,,,,,,,
36,dj_indep_qiskit_109,3.0,4.0,40.0,1.6600000000000004e-05,0.8729807145265588,,,,,,,,,,,,,,,
61,dj_indep_qiskit_109,,,,,,1.0,2.0,8,3.0099999999999966e-05,0.8747164484196319,,,,,,,,,,
101,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,5.009999999999991e-05,0.8746980206563298,,,,,
101,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,5.009999999999991e-05,0.8746980206563298
46,dj_indep_qiskit_109,,,,,,,,,,,2.0,3.0,24,2.2599999999999987e-05,0.8738484706970027,,,,,
71,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
66,dj_indep_qiskit_109,1.0,2.0,8.0,3.259999999999996e-05,0.8747157118396497,,,,,,,,,,,,,,,
56,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,2.7599999999999973e-05,0.8747167623282679,,,,,
76,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
61,dj_indep_qiskit_109,1.0,2.0,8.0,3.0099999999999966e-05,0.8747164590306281,,,,,,,,,,,,,,,
51,dj_indep_qiskit_109,2.0,3.0,24.0,2.3099999999999986e-05,0.8738499232815597,,,,,,,,,,,,,,,
46,dj_indep_qiskit_109,2.0,3.0,24.0,1.9599999999999995e-05,0.8738504471989706,,,,,,,,,,,,,,,
101,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
56,dj_indep_qiskit_109,1.0,2.0,8.0,2.7599999999999973e-05,0.8747167623282679,,,,,,,,,,,,,,,
41,dj_indep_qiskit_109,2.0,3.0,24.0,2.0099999999999994e-05,0.8738501902729306,,,,,,,,,,,,,,,
91,dj_indep_qiskit_109,,,,,,1.0,2.0,8,4.5099999999999924e-05,0.8747052803461911,,,,,,,,,,
106,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
71,dj_indep_qiskit_109,,,,,,1.0,2.0,8,3.509999999999995e-05,0.8747144942278423,,,,,,,,,,
51,dj_indep_qiskit_109,,,,,,2.0,3.0,24,2.509999999999998e-05,0.873845433237025,,,,,,,,,,
41,dj_indep_qiskit_109,,,,,,,,,,,,,,,,2.0,3.0,24,2.0099999999999994e-05,0.8738501902729306
50,dj_indep_qiskit_109,,,,,,,,,,,2.0,3.0,24,2.459999999999998e-05,0.8738461460961421,,,,,
65,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,3.209999999999996e-05,0.874715878962839,,,,,
76,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,3.7599999999999945e-05,0.8747128539446885,,,,,
27,dj_indep_qiskit_109,4.0,5.0,40.0,1.2600000000000003e-05,0.8721102242272366,,,,,,,,,,,,,,,
96,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,4.759999999999992e-05,0.8747018715636802,,,,,
66,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,3.259999999999996e-05,0.8747156923861568,,,,,
86,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,4.259999999999993e-05,0.8747082470038628,,,,,
50,dj_indep_qiskit_109,2.0,3.0,24.0,2.109999999999999e-05,0.8738501655955874,,,,,,,,,,,,,,,
106,dj_indep_qiskit_109,,,,,,1.0,2.0,8,5.25999999999999e-05,0.87469372762414,,,,,,,,,,
41,dj_indep_qiskit_109,,,,,,2.0,3.0,24,2.0099999999999994e-05,0.8738501902729306,,,,,,,,,,
51,dj_indep_qiskit_109,,,,,,,,,,,,,,,,2.0,3.0,24,2.509999999999998e-05,0.873845433237025
86,dj_indep_qiskit_109,,,,,,1.0,2.0,8,4.259999999999993e-05,0.8747082470038628,,,,,,,,,,
66,dj_indep_qiskit_109,,,,,,1.0,2.0,8,3.259999999999996e-05,0.8747156923861568,,,,,,,,,,
76,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,3.7599999999999945e-05,0.8747128539446885
106,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,5.25999999999999e-05,0.87469372762414,,,,,
41,dj_indep_qiskit_109,,,,,,,,,,,2.0,3.0,24,2.0099999999999994e-05,0.8738501902729306,,,,,
51,dj_indep_qiskit_109,,,,,,,,,,,2.0,3.0,24,2.509999999999998e-05,0.873845433237025,,,,,
50,dj_indep_qiskit_109,,,,,,2.0,3.0,24,2.459999999999998e-05,0.8738461460961421,,,,,,,,,,
65,dj_indep_qiskit_109,,,,,,1.0,2.0,8,3.209999999999996e-05,0.874715878962839,,,,,,,,,,
96,dj_indep_qiskit_109,,,,,,1.0,2.0,8,4.759999999999992e-05,0.8747018715636802,,,,,,,,,,
65,dj_indep_qiskit_109,1.0,2.0,8.0,3.209999999999996e-05,0.8747158966478324,,,,,,,,,,,,,,,
76,dj_indep_qiskit_109,,,,,,1.0,2.0,8,3.7599999999999945e-05,0.8747128539446885,,,,,,,,,,
66,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,3.259999999999996e-05,0.8747156923861568
27,dj_indep_qiskit_109,,,,,,,,,,,,,,,,4.0,5.0,52,1.3100000000000003e-05,0.8721089109646706
56,dj_indep_qiskit_109,,,,,,1.0,2.0,8,2.7599999999999973e-05,0.8747167623282679,,,,,,,,,,
91,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,4.5099999999999924e-05,0.8747052803461911
71,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,3.509999999999995e-05,0.8747144942278423,,,,,
91,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,4.5099999999999924e-05,0.8747052803461911,,,,,
81,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,4.009999999999994e-05,0.8747107715366953
61,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,3.0099999999999966e-05,0.8747164484196319,,,,,
81,dj_indep_qiskit_109,,,,,,,,,,,1.0,2.0,8,4.009999999999994e-05,0.8747107715366953,,,,,
101,dj_indep_qiskit_109,,,,,,1.0,2.0,8,5.009999999999991e-05,0.8746980206563298,,,,,,,,,,
46,dj_indep_qiskit_109,,,,,,2.0,3.0,24,2.2599999999999987e-05,0.8738484706970027,,,,,,,,,,
86,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,4.259999999999993e-05,0.8747082470038628
50,dj_indep_qiskit_109,,,,,,,,,,,,,,,,2.0,3.0,24,2.459999999999998e-05,0.8738461460961421
96,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,4.759999999999992e-05,0.8747018715636802
91,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
86,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
96,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
81,dj_indep_qiskit_109,1.0,2.0,8.0,3.459999999999995e-05,0.8747147957569827,,,,,,,,,,,,,,,
36,dj_indep_qiskit_109,,,,,,3.0,4.0,40,1.76e-05,0.8729776601711616,,,,,,,,,,
61,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,3.0099999999999966e-05,0.8747164484196319
65,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,3.209999999999996e-05,0.874715878962839
27,dj_indep_qiskit_109,,,,,,,,,,,4.0,5.0,52,1.3100000000000003e-05,0.8721089109646706,,,,,
71,dj_indep_qiskit_109,,,,,,,,,,,,,,,,1.0,2.0,8,3.509999999999995e-05,0.8747144942278423
10,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,78.0,10.0,1048576,0.0007277999999999969,0.6448905909491693,,,,,
16,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,49.0,5.0,4294967296,0.0007415499999999982,0.663759528182467,,,,,,,,,,
16,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,49.0,5.0,4294967296,0.0007415499999999982,0.663759528182467
10,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,,,,,,71.0,10.0,1048576,0.0007277999999999969,0.6494218488353544
16,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,,,,,,49.0,5.0,4294967296,0.0007415499999999982,0.663759528182467,,,,,
10,pricingput_nativegates_ibm_qiskit_opt3_21,,,,,,78.0,10.0,1048576,0.0007277999999999969,0.6448905909491693,,,,,,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,,,,,,2.0,4.0,34,1.9499999999999995e-06,0.9821631706229174,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,,,,,,,,,,,2.0,4.0,34,1.9499999999999995e-06,0.9821631706229174
10,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,,,,,,,,,,,0.0,2.0,3,2.9499999999999993e-06,0.9841304217939671
10,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,,,,,,0.0,2.0,3,2.9499999999999993e-06,0.9841304217939671,,,,,
10,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,0.0,2.0,3,2.9499999999999993e-06,0.9841304217939671,,,,,,,,,,
5,graphstate_nativegates_ibm_qiskit_opt3_13,,,,,,2.0,4.0,34,1.9499999999999995e-06,0.9821631706229174,,,,,,,,,,
82,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571
16,graphstate_indep_qiskit_83,,,,,,7.0,8.0,48,3.0499999999999996e-06,0.8980973729649031,,,,,,,,,,
32,graphstate_indep_qiskit_83,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408454,,,,,
47,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.90260131313321,,,,,,,,,,,,,,,
47,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332096,,,,,,,,,,
42,graphstate_indep_qiskit_83,3.0,3.0,48.0,3.0499999999999996e-06,0.9016987217408455,,,,,,,,,,,,,,,
57,graphstate_indep_qiskit_83,,,,,,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408456,,,,,
50,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098
50,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,,,,,,
65,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,,,,,,
62,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,
50,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.9026013131332093,,,,,,,,,,,,,,,
72,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,,,,,,
52,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408454
37,graphstate_indep_qiskit_83,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408455,,,,,,,,,,
42,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,3.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,
37,graphstate_indep_qiskit_83,3.0,3.0,48.0,3.0499999999999996e-06,0.9016987217408456,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_83,,,,,,,,,,,4.0,4.0,49,3.0499999999999996e-06,0.9007970329299533,,,,,
72,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098
32,graphstate_indep_qiskit_83,3.0,3.0,48.0,3.0499999999999996e-06,0.9016987217408458,,,,,,,,,,,,,,,
52,graphstate_indep_qiskit_83,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408454,,,,,,,,,,
82,graphstate_indep_qiskit_83,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571,,,,,,,,,,
37,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408454
57,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408454
16,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,7.0,8.0,49,3.0499999999999996e-06,0.8980973729649031
67,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.90260131313321,,,,,,,,,,,,,,,
67,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,,,,,,
77,graphstate_indep_qiskit_83,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571,,,,,
62,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.9026013131332091,,,,,,,,,,,,,,,
77,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571
32,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408454
77,graphstate_indep_qiskit_83,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571,,,,,,,,,,
16,graphstate_indep_qiskit_83,6.0,6.0,48.0,2.5499999999999997e-06,0.8989963594431999,,,,,,,,,,,,,,,
67,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332096,,,,,
72,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.90260131313321,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098
27,graphstate_indep_qiskit_83,,,,,,3.0,4.0,49,3.0499999999999996e-06,0.9016987217408453,,,,,,,,,,
82,graphstate_indep_qiskit_83,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9044092072771571,,,,,
52,graphstate_indep_qiskit_83,,,,,,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408456,,,,,
27,graphstate_indep_qiskit_83,4.0,4.0,48.0,3.0499999999999996e-06,0.9007970329299535,,,,,,,,,,,,,,,
37,graphstate_indep_qiskit_83,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408454,,,,,
65,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.9026013131332096,,,,,,,,,,,,,,,
42,graphstate_indep_qiskit_83,,,,,,2.0,3.0,33,3.0499999999999996e-06,0.9026013131332096,,,,,,,,,,
72,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332096,,,,,
42,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408454
27,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,4.0,49,3.0499999999999996e-06,0.9016987217408453
65,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332096,,,,,
62,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098
62,graphstate_indep_qiskit_83,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,,,,,,
57,graphstate_indep_qiskit_83,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408454,,,,,,,,,,
57,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.90260131313321,,,,,,,,,,,,,,,
47,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,3.0,2.0,49,3.0499999999999996e-06,0.9016987217408454
50,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,
52,graphstate_indep_qiskit_83,2.0,2.0,32.0,3.0499999999999996e-06,0.9026013131332095,,,,,,,,,,,,,,,
32,graphstate_indep_qiskit_83,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9016987217408455,,,,,,,,,,
16,graphstate_indep_qiskit_83,,,,,,,,,,,7.0,8.0,49,3.0499999999999996e-06,0.8980973729649029,,,,,
67,graphstate_indep_qiskit_83,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098
47,graphstate_indep_qiskit_83,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9026013131332098,,,,,
16,ghz_indep_qiskit_70,4.0,5.0,40.0,7.500000000000002e-06,0.9158997569786793,,,,,,,,,,,,,,,
16,ghz_indep_qiskit_70,,,,,,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9158997569786794
50,ghz_indep_qiskit_70,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9186529332558115,,,,,,,,,,
27,ghz_indep_qiskit_70,2.0,3.0,24.0,1.2500000000000004e-05,0.9177342895017342,,,,,,,,,,,,,,,
65,ghz_indep_qiskit_70,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9186529332558118,,,,,,,,,,
50,ghz_indep_qiskit_70,1.0,2.0,8.0,2.1999999999999986e-05,0.9186529332558114,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_70,,,,,,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9177342895017343
27,ghz_indep_qiskit_70,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9177342895017343,,,,,
65,ghz_indep_qiskit_70,,,,,,,,,,,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9186529332558118
50,ghz_indep_qiskit_70,,,,,,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9186529332558115
16,ghz_indep_qiskit_70,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9158997569786794,,,,,,,,,,
16,ghz_indep_qiskit_70,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9158997569786794,,,,,
27,ghz_indep_qiskit_70,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9177342895017343,,,,,,,,,,
50,ghz_indep_qiskit_70,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9186529332558115,,,,,
65,ghz_indep_qiskit_70,,,,,,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9186529332558118,,,,,
65,ghz_indep_qiskit_70,1.0,2.0,8.0,2.1999999999999986e-05,0.9186529332558114,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_84,,,,,,,,,,,,,,,,0.0,2.0,4,4.049999999999999e-06,0.9033150620622852
